============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 4730630.E-03 keV
0005126   1.7816E+06  5.5980E+04  1.8182E+04
0005127   1.7462E+06 -2.3394E+04 -9.8974E+03
0005128   1.7558E+06  6.1977E+04  3.5386E+04
0005129   1.6970E+06 -5.7234E+04 -9.5939E+04
0005130   1.7289E+06  4.8958E+04  4.0776E+04
0005131   1.7048E+06  2.0953E+02 -2.0066E+04
0005132   1.7064E+06  2.7262E+04  4.7916E+03
0005133   1.7121E+06  9.2925E+03  2.5786E+04
0005134   1.7344E+06 -1.5578E+04 -6.4193E+04
0005135   1.7161E+06  4.4829E+04 -6.5140E+04
0005136   1.7338E+06  3.4845E+04 -1.6410E+04
0005137   1.7687E+06 -3.5886E+03  9.2151E+04
0005138   1.6833E+06  1.9059E+05 -1.5920E+05
0005139   1.7469E+06 -2.8964E+04  2.1394E+04
0005140   1.7651E+06  6.2378E+04  1.3714E+04
0005141   1.7377E+06 -3.4108E+04  9.6820E+03
0005142   1.7462E+06 -4.3665E+03  4.4693E+04
0005143   1.7501E+06 -3.1135E+04 -3.7174E+04
0005144   1.7801E+06  1.3253E+04 -8.7542E+04
0005145   1.7645E+06 -8.7137E+03 -4.1214E+04
0005146   1.7091E+06 -5.2351E+04  2.0858E+04
0005147   1.7628E+06 -5.8365E+04 -3.3912E+03
0005148   1.7642E+06  2.0059E+04  6.3739E+03
0005149   1.7441E+06  1.4600E+04 -4.0850E+04
0005150   1.7769E+06 -3.3189E+02  1.3291E+05
0005151   1.7386E+06 -5.7991E+01  7.0926E+04
0005152   1.7487E+06  2.5417E+04 -9.6635E+03
0005153   1.6874E+06 -2.7817E+05 -1.1507E+05
0005154   1.7321E+06  1.4261E+05 -4.5788E+04
0005155   1.7336E+06 -8.8526E+04  6.7417E+04
0005156   1.6929E+06  8.1148E+04 -5.8243E+04
0005157   1.7327E+06  9.5001E+04 -5.9573E+04
0005158   1.7390E+06  3.8193E+04 -3.0967E+04
0005159   1.7345E+06 -9.3742E+03 -6.8468E+04
0005160   1.7298E+06  1.4156E+04 -3.7764E+04
0005161   1.7592E+06  4.3630E+04 -3.0966E+04
0005162   1.7535E+06  6.3621E+04  7.9459E+03
0005163   1.7129E+06 -7.5420E+04 -2.3125E+04
0005164   1.7255E+06 -2.7702E+04 -3.2762E+04
0005165   1.7163E+06  9.9606E+03  8.3982E+03
0005166   1.7140E+06  2.4101E+04  4.6470E+03
0005167   1.7447E+06  3.2780E+04 -2.1576E+03
0005168   1.7289E+06 -6.4173E+03  6.0939E+02
0005169   1.8081E+06  1.2599E+05  7.3339E+04
0005170   1.7147E+06 -1.0482E+04 -7.0548E+03
0005171   1.7498E+06  4.1033E+04 -4.1049E+03
0005172   1.7176E+06 -8.1638E+04  1.0623E+05
0005173   1.7190E+06  3.6020E+04  4.0499E+04
0005174   1.7589E+06 -1.0429E+05 -6.3053E+03
0005175   1.7194E+06 -1.1213E+04  5.8485E+04
0005176   1.7482E+06  6.3528E+04 -2.7336E+04
0005177   1.7588E+06  7.6070E+04  1.7689E+04
0005178   1.7914E+06  1.4243E+04  1.7663E+04
0005179   1.7657E+06  4.1234E+03  3.0842E+04
0005180   1.7919E+06 -4.8213E+04 -2.0303E+04
0005181   1.7757E+06 -6.1956E+03  1.8378E+04
0005182   1.7094E+06 -1.7763E+04  5.3789E+04
0005183   1.7367E+06 -5.1924E+04 -6.8544E+04
0005184   1.7945E+06  1.5577E+04 -2.5835E+03
0005185   1.7543E+06 -1.7837E+04 -3.2187E+04
0005186   1.7178E+06  2.1646E+04  2.0577E+04
0005187   1.7430E+06  4.0365E+04  9.1820E+03
0005188   1.7371E+06 -1.2169E+04 -7.5438E+04
0005189   1.7308E+06  1.9386E+04 -1.4835E+04
0005190   1.7381E+06  8.8020E+04 -4.9943E+04
0005191   1.7003E+06  4.4244E+04  1.9671E+04
0005192   1.7309E+06 -3.5320E+04 -2.6221E+04
0005193   1.7176E+06 -1.0493E+05 -7.4347E+04
0005194   1.7426E+06  5.3296E+04  3.4688E+04
0005195   1.7450E+06  4.4554E+04 -2.7339E+04
0005196   1.7741E+06  6.0359E+04 -1.4202E+04
0005197   1.7607E+06 -1.1590E+04  2.4470E+03
0005198   1.7002E+06 -4.5266E+04 -5.3042E+04
0005199   1.6926E+06  5.2654E+04 -4.8884E+04
0005200   1.7764E+06  5.6744E+03 -7.9011E+04
0005201   1.7554E+06  3.9380E+04  2.5865E+04
0005202   1.7323E+06 -5.9727E+04 -5.9660E+04
0005203   1.7790E+06 -2.8606E+04 -2.9548E+04
0005204   1.6776E+06 -1.8534E+04 -4.0872E+04
0005205   1.7671E+06 -4.8775E+04 -1.9605E+03
0005206   1.7319E+06 -2.5179E+04 -2.5074E+04
0005207   1.7047E+06 -1.7038E+04  4.6410E+03
0005208   1.7507E+06 -2.3350E+04 -8.0049E+04
0005209   1.7268E+06  3.6765E+04  7.5323E+04
0005210   1.7246E+06  3.5063E+04 -1.1923E+05
0005211   1.7608E+06  4.7921E+04  3.4290E+04
0005212   1.7131E+06 -5.1644E+03  1.1053E+05
0005213   1.7647E+06  2.8738E+04 -2.7212E+04
0005214   1.7297E+06 -1.4355E+05 -1.4239E+04
0005215   1.7625E+06 -1.2175E+04 -4.2059E+03
0005216   1.7277E+06 -2.2429E+04 -4.3787E+04
0005217   1.7177E+06 -1.6014E+04  3.3154E+04
0005218   1.7382E+06  9.4603E+04 -1.1909E+05
0005219   1.7102E+06  3.0385E+04  1.0128E+04
0005220   1.7062E+06  2.4810E+03 -1.1973E+05
0005221   1.7611E+06 -2.4814E+04  2.0438E+04
0005222   1.6924E+06  8.1772E+03 -1.1446E+05
0005223   1.6717E+06  2.1860E+05  2.4758E+05
0005224   1.7596E+06 -1.2255E+05  1.1790E+05
0005225   1.6711E+06  6.9845E+04 -2.6101E+05
0005226   1.7286E+06  2.9021E+04 -3.4999E+04
0005227   1.7416E+06 -6.8239E+04  2.4512E+04
0005228   1.7347E+06 -2.7900E+04 -5.9486E+04
0005229   1.7198E+06 -1.5521E+04 -6.8674E+04
0005230   1.7311E+06  1.9737E+04  4.6568E+04
0005231   1.7354E+06  1.1139E+05  6.7660E+04
0005232   1.6971E+06  2.0886E+04 -5.2045E+04
0005233   1.7228E+06  4.8353E+03 -2.0783E+04
0005234   1.7881E+06  8.7250E+04  4.3728E+04
0005235   1.6835E+06  3.2186E+04  1.5568E+05
0005236   1.7313E+06  1.0735E+05  3.2217E+03
0005237   1.6910E+06 -3.0747E+05 -5.2601E+04
0005238   1.6755E+06 -7.4106E+04  2.4858E+04
0005239   1.7496E+06  5.6265E+04 -1.9180E+04
0005240   1.7211E+06 -1.6964E+05  4.6398E+04
0005241   1.7527E+06 -4.1378E+04  2.3624E+04
0005242   1.7553E+06 -3.0625E+04  6.4302E+04
0005243   1.7449E+06  2.9420E+04 -1.0007E+05
0005244   1.7452E+06  1.7178E+04 -1.5591E+04
0005245   1.7480E+06 -8.2145E+04 -5.4666E+04
0005246   1.7315E+06 -2.2907E+05  1.0018E+05
0005247   1.7384E+06  2.2231E+04 -2.0273E+04
0005248   1.7364E+06 -4.9682E+04 -2.1566E+05
0005249   1.7367E+06 -5.5771E+04 -2.0315E+04
0005250   1.7315E+06  4.9577E+04 -6.2242E+04
0005251   1.7493E+06 -4.9063E+04 -2.8479E+04
0005252   1.7337E+06 -6.0406E+04 -4.4921E+04
0005253   1.7354E+06 -3.1777E+04  2.0790E+04
0005254   1.7597E+06  5.8663E+04 -2.4711E+04
0005255   1.7368E+06  1.9635E+04  6.0206E+04
0005256   1.7385E+06  1.4808E+04 -2.8279E+04
0005257   1.7620E+06  5.8279E+04  3.8562E+04
0005258   1.7698E+06 -1.7591E+04 -3.8138E+04
0005259   1.7634E+06 -1.1698E+05 -1.1095E+04
0005260   1.7409E+06 -7.3813E+04 -6.3371E+04
0005261   1.7576E+06 -1.9914E+04 -6.5874E+04
0005262   1.6926E+06 -1.6799E+04 -4.0687E+04
0005263   1.7994E+06 -1.9699E+04  1.6046E+04
0005264   1.7266E+06 -7.3619E+04  3.7127E+04
0005265   1.7617E+06  2.8695E+04 -1.0345E+03
0005266   1.7188E+06 -7.3409E+04  4.6603E+04
0005267   1.7556E+06 -4.6653E+04 -3.5733E+04
0005268   1.6922E+06  8.8445E+04 -5.4960E+04
0005269   1.7628E+06 -3.5537E+04 -4.3948E+04
0005270   1.7519E+06 -6.3067E+03 -5.2359E+03
0005271   1.7501E+06  1.2892E+04 -2.7509E+04
0005272   1.7261E+06 -6.2966E+04 -1.4850E+04
0005273   1.7677E+06  8.4218E+04  6.0969E+04
0005274   1.7604E+06 -4.8719E+04 -5.8605E+04
0005275   1.7767E+06  2.1917E+03  4.5615E+04
0005276   1.7237E+06 -3.9484E+04 -4.2052E+04
0005277   1.7786E+06 -5.0435E+04 -2.3071E+03
0005278   1.7293E+06 -3.2654E+04 -5.9853E+02
0005279   1.6894E+06  6.5867E+04 -4.0073E+04
0005280   1.7622E+06  7.8669E+04 -1.2324E+04
0005281   1.7452E+06 -4.4101E+04 -5.5405E+03
0005282   1.7718E+06  5.0608E+03  3.5957E+04
0005283   1.4040E+06  4.6477E+05 -5.2208E+05
0005284   1.7033E+06 -1.4217E+05 -1.8673E+05
0005285   1.7319E+06 -1.5002E+03 -1.5929E+05
0005286   1.6977E+06 -3.6948E+03  4.5753E+03
0005287   1.7285E+06 -6.9598E+03 -2.4890E+04
0005288   1.7766E+06 -3.8831E+04  1.1104E+05
0005289   1.7187E+06  2.0289E+04  5.8806E+04
0005290   1.7810E+06 -2.3641E+04 -3.1306E+03
0005291   1.7828E+06 -2.1052E+03 -2.9036E+04
0005292   1.7613E+06  4.0441E+04  1.5762E+04
0005293   1.7816E+06  2.5341E+04 -7.0672E+03
0005294   1.7213E+06  1.6995E+05  3.4973E+04
0005295   1.7168E+06 -6.0391E+04  4.4178E+04
0005296   1.7105E+06 -2.4294E+05  4.6417E+04
0005297   1.7434E+06 -3.1073E+04 -3.2843E+04
0005298   1.7476E+06 -2.0803E+03  3.5347E+04
0005299   1.7719E+06 -2.6389E+04  6.3866E+04
0005300   1.7543E+06  5.4561E+04 -5.1212E+04
0005301   1.7709E+06 -1.7708E+04  5.6014E+03
0005302   1.7526E+06  5.0025E+04  2.1449E+04
0005303   1.7082E+06  6.1402E+03  7.8032E+04
0005304   1.7502E+06  2.7977E+04  3.8819E+03
0005305   1.7491E+06 -1.3108E+03 -8.2497E+04
0005306   1.7731E+06  1.9887E+04 -8.7990E+04
0005307   1.7195E+06  3.3081E+03 -3.3130E+04
0005308   1.7253E+06 -1.5802E+04  4.3651E+03
0005309   1.7202E+06  1.5316E+04  3.0275E+04
0005310   1.7386E+06  9.7740E+03  7.9569E+04
0005311   1.6898E+06 -8.1618E+04  1.8636E+05
0005312   1.7224E+06 -7.6993E+03  5.2885E+04
0005313   1.7990E+06  8.6003E+03 -3.5972E+04
0005314   1.7564E+06  9.9314E+04 -1.9865E+04
0005315   1.7584E+06  3.9136E+04  2.1885E+02
0005316   1.7251E+06 -1.3621E+05 -1.9726E+04
0005317   1.7245E+06  5.2499E+04  7.7029E+04
0005318   1.7473E+06 -3.6240E+04  1.1135E+05
0005319   1.7315E+06  5.8716E+04  1.2535E+05
0005320   1.7840E+06 -5.6142E+04 -1.9849E+04
0005321   1.7577E+06  1.2146E+03  8.5435E+03
0005322   1.8177E+06  4.9861E+04 -2.0842E+04
0005323   1.7919E+06  4.8128E+04 -6.2301E+03
0005324   1.7575E+06  6.6106E+04 -3.3119E+04
0005325   1.7497E+06 -3.0156E+04  7.1860E+04
0005326   1.7191E+06  2.0209E+04 -1.3529E+04
0005327   1.7700E+06  3.2696E+04  3.9709E+04
0005328   1.7636E+06  3.2262E+04  1.9798E+04
0005329   1.7880E+06 -7.4399E+03 -2.5304E+04
0005330   1.7175E+06  1.2130E+04 -3.4101E+04
0005331   1.7360E+06 -4.7628E+04 -4.8920E+04
0005332   1.7355E+06  5.2183E+04 -4.8658E+04
0005333   1.7136E+06  3.0053E+04  8.7010E+03
0005334   1.6902E+06 -5.9459E+04 -3.3512E+04
0005335   1.8117E+06  1.8153E+04  6.6057E+03
0005336   1.7444E+06  1.7850E+05 -4.3575E+04
0005337   1.7111E+06  2.6255E+03 -7.1861E+04
0005338   1.7132E+06  8.3112E+04 -6.2027E+04
0005339   1.7533E+06 -5.9353E+04  1.0060E+05
0005340   1.7401E+06 -1.8189E+04 -7.5554E+03
0005341   1.6930E+06 -1.1983E+04 -5.9951E+04
0005342   1.7470E+06  1.2663E+05  5.2378E+04
0005343   1.7328E+06  9.2868E+04  5.5728E+04
0005344   1.7014E+06 -3.0182E+04 -6.7330E+04
0005345   1.7428E+06  5.7291E+04 -3.3186E+04
0005346   1.7598E+06 -5.1009E+04 -1.8849E+04
0005347   1.7763E+06 -2.3169E+04  3.2439E+04
0005348   1.6987E+06  3.7733E+04  3.0093E+04
0005349   1.7224E+06 -4.7466E+04 -1.1696E+05
0005350   1.7302E+06 -2.9679E+04  1.1602E+05
0005351   1.7773E+06 -2.1593E+04  1.4854E+04
0005352   1.7383E+06 -8.3833E+04 -3.0605E+04
0005353   1.7250E+06 -2.6415E+04 -5.7913E+04
0005354   1.7153E+06 -6.3006E+04  1.0011E+05
0005355   1.7186E+06  7.0880E+04 -1.1563E+04
0005356   1.7529E+06 -2.7236E+04  8.2090E+04
0005357   1.7289E+06 -1.4834E+03 -2.4260E+03
0005358   1.7169E+06 -6.1163E+04  4.6693E+04
0005359   1.7286E+06 -8.2447E+04 -1.7384E+04
0005360   1.7553E+06 -9.4311E+04  9.1090E+03
0005361   1.7602E+06  7.0779E+04 -6.9797E+04
0005362   1.7927E+06 -6.1664E+03 -2.9505E+04
0005363   1.7166E+06 -1.5163E+05 -5.8055E+04
0005364   1.7315E+06 -2.8034E+03  3.5489E+04
0005365   1.7347E+06  4.0082E+04  4.7087E+04
0005366   1.7244E+06  1.4109E+04  9.7831E+03
0005367   1.7329E+06 -7.9155E+04  5.5477E+03
0005368   1.7556E+06  1.0631E+05 -4.8207E+04
0005369   1.7449E+06  3.5583E+04 -8.2489E+02
0005370   1.7402E+06 -1.1750E+05  1.1544E+05
0005371   1.7202E+06  6.4236E+04  1.1862E+04
0005372   1.7240E+06  5.5742E+04 -4.9809E+03
0005373   1.7526E+06 -2.3940E+04 -2.1156E+04
0005374   1.7562E+06 -7.3973E+04  1.4534E+05
0005375   1.7585E+06  6.2836E+04  6.7641E+03
0005376   1.7750E+06  4.1244E+04 -2.9058E+02
0005377   1.7064E+06  4.6041E+04 -9.3465E+04
0005378   1.7473E+06 -5.9226E+04  5.6160E+04
0005379   1.7375E+06 -2.7940E+04  1.1367E+05
0005380   1.7155E+06  2.5149E+04  7.4323E+02
0005381   1.7049E+06 -1.1059E+05 -3.3468E+04
0005382   1.7042E+06  4.1761E+01 -3.4757E+04
0005383   1.7279E+06 -9.3347E+03 -2.9460E+04
0005384   1.7272E+06  3.4613E+04 -2.8982E+04
0005385   1.7281E+06  6.0653E+04  1.8704E+04
0005386   1.7557E+06  4.1064E+04  3.7590E+04
0005387   1.7675E+06 -4.2987E+04 -5.7246E+04
0005388   1.7182E+06 -9.1736E+03  7.1702E+04
0005389   1.7280E+06 -3.9489E+04  8.6653E+04
0005390   1.7473E+06 -8.2588E+04 -4.2861E+04
0005391   1.7339E+06  3.8531E+04 -5.9926E+04
0005392   1.7239E+06 -6.5681E+04 -7.5389E+03
0005393   1.7336E+06 -1.2488E+04 -8.2210E+04
0005394   1.7578E+06  5.5534E+04 -4.1120E+04
0005395   1.6873E+06 -4.9429E+04  4.2303E+04
0005396   1.7045E+06  2.7185E+04  8.0632E+04
0005397   1.7599E+06 -1.9129E+04  5.8327E+04
0005398   1.7468E+06  8.4612E+04  8.4229E+04
0005399   1.7686E+06 -2.9233E+04  5.7990E+04
0005400   1.6986E+06 -1.0789E+05 -5.9267E+04
0005401   1.7303E+06 -1.3439E+04 -1.3689E+03
0005402   1.7352E+06 -1.2208E+05  3.2080E+04
0005403   1.7175E+06  1.6207E+04  5.9874E+04
0005404   1.7217E+06 -2.5645E+04 -6.6539E+04
0005405   1.7401E+06 -1.1286E+05 -7.4882E+04
0005406   1.7036E+06 -6.7482E+04  2.7260E+04
0005407   1.7613E+06 -2.9422E+04 -4.0216E+04
0005408   1.7338E+06 -2.7153E+04 -3.7395E+04
0005409   1.7139E+06 -3.0117E+04  6.2650E+04
0005410   1.7358E+06 -4.0722E+04  1.9469E+04
0005411   1.7589E+06  7.5927E+04  5.1607E+04
0005412   1.6682E+06 -8.5957E+03  3.7587E+04
0005413   1.7704E+06  1.0237E+05 -2.8462E+04
0005414   1.7078E+06  5.1215E+04  4.6996E+04
0005415   1.7377E+06  2.7682E+04  7.7850E+04
0005416   1.7406E+06  7.1501E+03  7.4252E+03
0005417   1.7158E+06  9.9185E+03  5.4240E+04
0005418   1.6961E+06  9.8608E+04 -1.2090E+05
0005419   1.6787E+06  4.4554E+04 -4.3051E+04
0005420   1.7181E+06 -1.2102E+04  9.0303E+04
0005421   1.7010E+06 -1.8374E+04 -1.3329E+05
0005422   1.7265E+06 -3.3084E+04  4.0748E+04
0005423   1.7322E+06  9.1602E+04  6.1877E+04
0005424   1.6583E+06 -9.9135E+04 -1.6415E+05
0005425   1.7336E+06  1.3483E+04 -3.5458E+04
0005426   1.7001E+06  2.0185E+04  6.7964E+04
0005427   1.7169E+06  6.3877E+04 -2.6025E+02
0005428   1.7345E+06 -1.3771E+05  4.1955E+04
0005429   1.7329E+06  9.6858E+03 -2.5275E+04
0005430   1.7261E+06 -3.5736E+03  1.7164E+04
0005431   1.7704E+06  6.3017E+04 -5.9211E+04
0005432   1.6910E+06 -1.7274E+04  3.0794E+04
0005433   1.8002E+06 -1.7080E+04 -6.7445E+03
0005434   1.7421E+06 -5.9327E+04 -3.9167E+03
0005435   1.7033E+06  4.6720E+04 -3.9389E+03
0005436   1.7427E+06 -7.8829E+04  8.1730E+04
0005437   1.7288E+06 -1.1086E+03  8.8095E+04
0005438   1.7211E+06  2.9854E+04  6.8215E+03
0005439   1.7040E+06  4.2735E+04  6.3776E+04
0005440   1.7268E+06 -2.5638E+04 -9.0921E+04
0005441   1.7259E+06  3.7046E+04  9.7012E+04
0005442   1.7058E+06  2.7751E+04  1.1254E+04
0005443   1.6603E+06  1.1724E+05  3.3185E+05
0005444   1.7551E+06  1.6805E+04  1.8666E+05
0005445   1.7673E+06 -1.2581E+05 -4.5615E+04
0005446   1.7574E+06 -5.1091E+04  2.0775E+04
0005447   1.7618E+06  3.3478E+04  5.1849E+04
0005448   1.7242E+06 -2.4919E+04  2.7597E+04
0005449   1.7387E+06  9.3366E+04  3.9810E+04
0005450   1.7579E+06 -8.9154E+03 -4.2198E+04
0005451   1.7310E+06 -8.8900E+03 -3.0790E+04
0005452   1.7601E+06 -1.0254E+05 -1.0793E+04
0005453   1.7587E+06  4.5379E+04 -3.1124E+04
0005454   1.7082E+06 -1.3189E+05 -2.0351E+05
0005455   1.7119E+06  5.2159E+04  1.4153E+05
0005456   1.7689E+06  1.5600E+05  3.6273E+04
0005457   1.7190E+06  4.4089E+04  7.9625E+04
0005458   1.7707E+06 -6.9579E+03  2.8573E+04
0005459   1.7133E+06 -2.1144E+04  1.0874E+04
0005460   1.7251E+06  1.0160E+03  3.9560E+04
0005461   1.7288E+06  1.0083E+04 -2.9394E+04
0005462   1.7045E+06  1.5409E+05 -1.1793E+04
0005463   1.7600E+06  6.1099E+04  2.7591E+04
0005464   1.7265E+06 -3.7958E+04  2.6975E+05
0005465   1.7445E+06  2.2742E+04  5.7123E+04
0005466   1.7194E+06 -3.9405E+04 -9.0335E+03
0005467   1.7649E+06 -1.3496E+04 -6.5492E+03
0005468   1.7266E+06  7.3466E+04 -3.8401E+04
0005469   1.7155E+06  1.3507E+04  6.1666E+04
0005470   1.7382E+06  3.5607E+04  1.6863E+04
0005471   1.7623E+06  4.0329E+04 -3.5749E+04
0005472   1.7716E+06  1.4926E+04  5.1285E+04
0005473   1.7394E+06 -2.0540E+04  7.6524E+04
0005474   1.7145E+06  4.4053E+04 -2.8972E+04
0005475   1.6978E+06  2.8228E+04  4.1719E+04
0005476   1.7798E+06 -2.3043E+04 -9.3345E+04
0005477   1.7461E+06  4.6676E+02 -1.7937E+04
0005478   1.7005E+06  4.4528E+04  6.2193E+04
0005479   1.7826E+06  8.0577E+04 -6.1931E+04
0005480   1.7692E+06 -5.6041E+04 -4.3855E+04
0005481   1.7324E+06 -1.4224E+04 -4.8257E+04
0005482   1.6946E+06  4.7667E+04  2.9230E+04
0005483   1.6956E+06 -1.2708E+04 -3.3259E+04
0005484   1.7497E+06 -9.9447E+03 -1.1869E+05
0005485   1.7826E+06  1.9321E+04 -8.7838E+04
0005486   1.7165E+06  2.6722E+03 -3.7952E+04
0005487   1.7257E+06 -1.2537E+04  7.6915E+03
0005488   1.7272E+06  4.3544E+04  5.6374E+04
0005489   1.7241E+06 -1.8180E+04  1.1459E+05
0005490   1.7797E+06 -1.3060E+04 -7.9113E+03
0005491   1.7639E+06  5.7554E+04 -1.4682E+04
0005492   1.7175E+06 -2.5751E+04  6.2197E+04
0005493   1.7222E+06 -6.4346E+03  5.0068E+04
0005494   1.6734E+06  1.1850E+05  1.6155E+05
0005495   1.7513E+06 -2.1407E+04  5.1469E+04
0005496   1.6587E+06  4.1127E+04 -1.4503E+05
0005497   1.6902E+06 -5.1918E+04 -8.1373E+03
0005498   1.7347E+06 -2.5594E+05 -1.4318E+05
0005499   1.6929E+06  3.5831E+04 -1.8385E+04
0005500   1.7216E+06 -1.1334E+05  1.9387E+05
0005501   1.7140E+06  4.1870E+04  1.2021E+05
0005502   1.7198E+06 -1.3989E+04 -3.9186E+04
0005503   1.7672E+06 -4.6442E+04  7.1334E+04
0005504   1.6922E+06  7.3575E+04  2.4039E+04
0005505   1.7388E+06 -3.7506E+04  4.7047E+04
0005506   1.7060E+06  4.6985E+04 -2.3429E+03
0005507   1.7459E+06 -5.1883E+04 -1.6652E+04
0005508   1.7205E+06 -6.4297E+03  7.3156E+04
0005509   1.7199E+06 -1.0395E+05 -1.1730E+05
0005510   1.7371E+06 -6.1686E+02  3.2715E+04
0005511   1.7580E+06  1.5259E+04  9.3600E+04
0005512   1.7033E+06 -8.6145E+04 -1.3031E+04
0005513   1.7415E+06 -1.1335E+04 -7.5566E+03
0005514   1.7125E+06  6.3491E+04  4.4302E+04
0005515   1.7500E+06 -9.0245E+04  1.6187E+04
0005516   1.7369E+06 -4.1683E+04 -1.4913E+03
0005517   1.7290E+06  2.0330E+04 -2.4567E+04
0005518   1.7521E+06 -5.0139E+04  2.4268E+04
0005519   1.7459E+06  7.7305E+04  4.9169E+03
0005520   1.7654E+06 -1.3593E+05  1.2917E+05
0005521   1.7368E+06  2.9197E+03 -5.7117E+04
0005522   1.7532E+06  7.9603E+04  5.2892E+02
0005523   1.7726E+06  5.0889E+04  3.0278E+04
0005524   1.7146E+06  2.3065E+04  1.4887E+03
0005525   1.7885E+06  4.9806E+04 -1.5054E+04
0005526   1.8177E+06  1.4425E+04 -3.9780E+03
0005527   1.7491E+06 -1.0271E+04 -1.5808E+04
0005528   1.7482E+06 -4.0932E+04  1.0849E+05
0005529   1.7668E+06  1.6087E+04 -7.9285E+04
0005530   1.7110E+06 -2.2309E+04  1.2664E+04
0005531   1.7384E+06  3.1419E+04  4.7353E+04
0005532   1.7772E+06  7.0128E+04 -1.1336E+04
0005533   1.7219E+06  1.0001E+05 -3.5976E+03
0005534   1.7415E+06  1.8763E+04  1.1432E+04
0005535   1.7158E+06  1.1580E+04 -2.0458E+04
0005536   1.7833E+06 -3.7207E+04  4.3184E+04
0005537   1.7325E+06 -7.7480E+04 -1.6072E+04
0005538   1.6919E+06 -1.2019E+05 -7.7391E+04
0005539   1.7459E+06  2.8137E+04  4.5517E+04
0005540   1.7582E+06  4.4634E+04 -1.5267E+05
0005541   1.7240E+06  1.2590E+03 -6.1706E+04
0005542   1.7269E+06 -2.4877E+04  9.5101E+04
0005543   1.7570E+06 -7.3220E+04 -5.4884E+04
0005544   1.7445E+06  2.1980E+04 -6.4659E+04
0005545   1.7613E+06  5.3072E+03  2.1811E+04
0005546   1.7601E+06  5.1417E+04 -2.7815E+04
0005547   1.7858E+06  2.0525E+04  7.6304E+04
0005548   1.7245E+06  7.2320E+03  1.9502E+04
0005549   1.7162E+06 -3.6542E+04  5.2308E+04
0005550   1.7180E+06  6.8007E+04  6.9804E+04
0005551   1.7627E+06  6.9642E+04 -9.3152E+04
0005552   1.7128E+06 -1.4896E+04 -1.4555E+04
0005553   1.7287E+06  6.4258E+04 -3.5214E+04
0005554   1.7095E+06 -7.0761E+04  3.6672E+04
0005555   1.7246E+06 -2.0044E+04 -1.6314E+04
0005556   1.7691E+06  2.1452E+04  3.6325E+04
0005557   1.7487E+06  3.2772E+04  8.9074E+04
0005558   1.7024E+06  3.5866E+04 -4.9709E+04
0005559   1.6949E+06  1.7176E+03  2.8356E+04
0005560   1.7468E+06 -1.9604E+05 -4.0379E+04
0005561   1.7254E+06  2.0438E+05  3.9872E+04
0005562   1.7266E+06 -1.1662E+04  7.0700E+04
0005563   1.7176E+06 -6.7167E+04 -4.8269E+03
0005564   1.7214E+06 -3.8145E+04  4.7311E+04
0005565   1.7200E+06  4.9514E+04 -4.1034E+04
0005566   1.6852E+06 -2.7792E+04  3.4548E+04
0005567   1.7436E+06 -1.8764E+03  1.9594E+04
0005568   1.7092E+06  3.7141E+04  8.6441E+04
0005569   1.6949E+06  3.3643E+04  4.5423E+04
0005570   1.7329E+06  3.0178E+04  7.7028E+03
0005571   1.7867E+06 -4.7019E+04 -4.3786E+04
0005572   1.7328E+06 -5.4638E+04  1.7854E+04
0005573   1.7360E+06 -5.8451E+03  2.8232E+04
0005574   1.7627E+06 -1.1338E+04  3.6753E+04
0005575   1.7544E+06 -6.0625E+04 -1.8579E+02
0005576   1.7213E+06  1.2291E+04  7.6184E+04
0005577   1.7488E+06  1.0964E+04 -8.0615E+03
0005578   1.7276E+06 -2.4992E+04 -2.1974E+04
0005579   1.7247E+06  8.1354E+03  2.2205E+04
0005580   1.7316E+06  1.9601E+04  4.1442E+04
0005581   1.7731E+06 -2.8865E+03  2.1025E+04
0005582   1.7232E+06 -1.1582E+05  6.3006E+04
0005583   1.7591E+06 -7.6907E+03  5.0725E+03
0005584   1.7436E+06 -3.5953E+04  1.8824E+04
0005585   1.7257E+06  2.4721E+04 -3.1650E+04
0005586   1.7702E+06 -1.0716E+05  5.1047E+04
0005587   1.7636E+06 -3.0109E+04 -9.3791E+04
0005588   1.7434E+06  7.0170E+04  6.9396E+01
0005589   1.7544E+06 -1.9574E+04  9.2016E+04
0005590   1.7340E+06 -4.5489E+04 -5.2454E+04
0005591   1.7298E+06 -4.1989E+04  9.0472E+03
0005592   1.7580E+06 -8.6041E+04 -1.6923E+04
0005593   1.7211E+06 -8.2496E+03 -8.0049E+03
0005594   1.7055E+06  1.1722E+05  1.0482E+05
0005595   1.7311E+06  1.1481E+05 -7.2658E+04
0005596   1.7479E+06 -2.4315E+04 -4.5211E+04
0005597   1.7813E+06 -4.2782E+04  8.7237E+03
0005598   1.7743E+06  1.6491E+03 -2.8792E+04
0005599   1.7122E+06  5.9555E+04  5.9101E+04
0005600   1.7318E+06 -4.5024E+04 -1.5700E+04
0005601   1.7203E+06  4.3277E+04  6.6474E+04
0005602   1.6837E+06  3.9054E+04 -1.7826E+03
0005603   1.7502E+06 -6.6288E+04  1.0587E+05
0005604   1.7188E+06  7.6751E+03  8.7869E+03
