============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 4267367.E-02 keV
0003159   6.9936E+06 -1.8446E+05  1.1269E+05
0003160   7.0931E+06  1.3681E+05  6.8556E+04
0003161   7.0283E+06  4.3812E+04  6.6737E+04
0003162   6.9507E+06 -1.3061E+05 -5.5487E+04
0003163   6.9931E+06  1.9670E+04 -5.4052E+04
0003164   6.9663E+06  5.0439E+04 -6.2571E+05
0003165   7.0628E+06 -1.3065E+04 -2.2576E+05
0003166   7.0457E+06  2.6187E+03  6.3700E+04
0003167   6.9738E+06 -2.6204E+04  1.8992E+05
0003168   7.0325E+06 -1.6776E+05 -1.8508E+05
0003169   6.9732E+06 -1.6949E+04  6.5494E+04
0003170   7.0435E+06  7.0810E+04  5.4508E+04
0003171   7.0321E+06 -6.9617E+04  5.9989E+04
0003172   6.9248E+06 -9.2743E+04 -1.1608E+05
0003173   7.0258E+06 -1.2339E+02  1.6651E+05
0003174   7.0814E+06 -5.6939E+03  4.0373E+04
0003175   7.0827E+06 -1.1811E+05  4.7471E+04
0003176   6.9627E+06 -1.1528E+05 -1.4471E+05
0003177   6.9587E+06  8.1998E+04  3.4477E+04
0003178   6.9367E+06  2.1365E+05 -7.4337E+04
0003179   7.0435E+06  5.4519E+04 -4.8319E+04
0003180   6.9723E+06 -1.4527E+05 -5.3925E+04
0003181   7.0073E+06 -1.0240E+05 -1.4855E+04
0003182   7.0785E+06 -1.5934E+05 -9.3866E+04
0003183   6.9482E+06 -5.6622E+04  1.4587E+05
0003184   7.0969E+06  1.7370E+05  8.1564E+04
0003185   7.0121E+06  9.4707E+04  6.7188E+04
0003186   6.9964E+06  5.6179E+04 -2.2720E+04
0003187   7.0595E+06  2.2164E+05 -1.3602E+05
0003188   7.0157E+06  1.8541E+04 -1.8496E+04
0003189   6.8698E+06 -3.5940E+05  4.6074E+05
0003190   7.1081E+06  9.6719E+04 -1.0884E+05
0003191   6.9964E+06  5.4144E+04  1.2596E+05
0003192   7.0156E+06  1.0169E+05  7.1770E+04
0003193   6.9680E+06 -8.2653E+03  1.8430E+05
0003194   7.0594E+06  3.0941E+05 -1.6158E+04
0003195   7.0248E+06 -2.2017E+04  8.0078E+04
0003196   7.0286E+06  1.5900E+05 -3.3438E+05
0003197   6.9985E+06  8.4044E+04  3.4363E+04
0003198   7.0146E+06  1.4848E+05  1.4738E+05
0003199   7.0145E+06  7.4577E+04 -3.7683E+04
0003200   6.9684E+06  1.7853E+05  4.5367E+04
0003201   7.0572E+06 -2.5905E+05  1.4649E+05
0003202   7.0023E+06  3.9715E+04  2.6274E+04
0003203   7.0104E+06 -1.4142E+05  7.2173E+04
0003204   6.9995E+06 -5.5378E+04  5.3505E+04
0003205   7.1001E+06 -6.7166E+04  1.9089E+05
0003206   6.8496E+06 -2.0532E+04 -8.6502E+04
0003207   6.9790E+06 -7.6063E+04 -2.5766E+04
0003208   6.9547E+06 -3.0850E+04  1.5491E+04
0003209   7.0090E+06  1.2250E+04 -2.0123E+04
0003210   6.9788E+06  2.2220E+05 -7.2925E+04
0003211   7.0113E+06  5.8198E+03  9.3410E+04
0003212   7.0115E+06  7.3066E+04 -1.8074E+03
0003213   7.0306E+06  1.8791E+05  1.5986E+05
0003214   7.0798E+06 -7.5647E+04 -1.9154E+05
0003215   7.0893E+06 -1.8900E+04  5.8419E+03
0003216   6.9313E+06  1.2894E+05  1.3607E+05
0003217   7.1459E+06  1.8408E+05 -9.6657E+04
0003218   7.0385E+06 -8.6829E+03 -6.2204E+04
0003219   7.0019E+06 -1.1592E+05  5.4161E+04
0003220   7.0387E+06  2.0261E+05 -7.6240E+04
0003221   6.9979E+06 -3.2640E+03 -3.0374E+04
0003222   7.1127E+06 -1.0239E+05  7.1954E+04
0003223   6.9639E+06 -1.5422E+05  3.7118E+04
0003224   6.9600E+06  1.3970E+05 -2.0248E+04
0003225   7.1278E+06  1.2589E+04  1.3029E+05
0003226   6.9762E+06  3.7003E+05 -2.7090E+05
0003227   6.9729E+06 -3.1608E+05 -1.7113E+04
0003228   7.0333E+06 -1.7726E+05  5.7643E+04
0003229   7.0475E+06  1.3680E+05  1.3503E+05
0003230   7.0825E+06  1.1311E+05  1.0485E+05
0003231   7.0588E+06 -8.1535E+04  2.2302E+05
0003232   6.9937E+06 -1.3250E+04 -1.3187E+05
0003233   6.9825E+06  1.2285E+05 -1.0959E+05
0003234   7.0192E+06 -2.1679E+04  3.6702E+04
0003235   7.0014E+06 -3.2796E+04 -1.6193E+04
0003236   7.0156E+06 -1.6272E+05  1.5544E+05
0003237   7.0334E+06 -3.6148E+04  2.0138E+05
0003238   7.0299E+06  9.4866E+03 -1.1869E+05
0003239   7.0088E+06  3.2267E+02 -8.0172E+04
0003240   7.0460E+06 -7.2587E+04  2.4901E+04
0003241   6.9802E+06 -5.9904E+04  3.0457E+05
0003242   7.0347E+06  8.6398E+04  3.1956E+04
0003243   7.0546E+06 -1.6947E+05  5.9112E+04
0003244   7.0407E+06  1.3619E+04  1.3584E+04
0003245   6.9936E+06 -3.1439E+05  3.3370E+05
0003246   6.9595E+06  4.7663E+04  2.4849E+04
0003247   7.0325E+06  4.3891E+04 -1.0350E+05
0003248   7.0244E+06 -2.6592E+04  1.1543E+04
0003249   7.0521E+06 -1.7412E+05  3.1105E+04
0003250   7.0164E+06  5.5545E+04 -1.1396E+05
0003251   6.9748E+06  3.1801E+04 -8.4594E+04
0003252   7.0306E+06 -1.2381E+04  1.7468E+05
0003253   7.0436E+06 -6.9323E+04  1.6432E+05
0003254   7.0195E+06 -6.5784E+04 -9.1303E+04
0003255   6.9669E+06  5.4320E+04  1.2453E+05
0003256   6.9174E+06 -2.0378E+05 -3.9664E+04
0003257   6.9623E+06 -2.2082E+05  1.1633E+05
0003258   6.9909E+06 -5.3333E+04  1.8441E+05
0003259   6.9469E+06 -1.5920E+05  7.7841E+04
0003260   7.0980E+06 -6.3967E+04 -1.6313E+03
0003261   7.0654E+06 -1.0252E+05  1.5914E+05
0003262   6.9681E+06 -3.3326E+02 -3.6935E+04
0003263   7.0327E+06 -6.6214E+04  9.9741E+04
0003264   7.0141E+06  1.9954E+05  1.5655E+03
0003265   7.0022E+06  1.6768E+05  1.4382E+05
0003266   6.9903E+06  1.3810E+05 -4.2596E+05
0003267   6.8758E+06 -5.3061E+04 -1.4773E+05
0003268   7.0539E+06 -8.4262E+04 -1.0861E+05
0003269   7.0279E+06 -9.2587E+03 -1.1347E+05
0003270   7.0418E+06 -2.1940E+05  6.7315E+04
0003271   6.9178E+06 -5.1375E+05  3.2275E+05
0003272   7.0854E+06 -1.4413E+05 -1.5728E+04
0003273   6.9682E+06 -2.0947E+03  1.1803E+05
0003274   7.0523E+06 -4.7115E+04 -7.2755E+04
0003275   7.0276E+06 -2.3447E+05 -2.7080E+05
0003276   7.0610E+06  1.9469E+05 -8.7858E+03
0003277   7.0255E+06 -4.8935E+04  9.2767E+04
0003278   6.9431E+06  6.6070E+04  2.2869E+05
0003279   6.9579E+06 -1.9191E+05  1.8178E+05
0003280   7.0811E+06 -7.7945E+03  1.4801E+05
0003281   7.1020E+06 -2.8005E+04  3.3098E+05
0003282   6.9421E+06 -4.1876E+05  4.0122E+05
0003283   7.0282E+06 -8.5422E+04 -4.0681E+04
0003284   7.0007E+06 -2.6472E+04  4.6223E+04
0003285   7.0197E+06 -1.0918E+05 -8.9978E+04
0003286   6.9437E+06  2.5729E+05 -4.7531E+04
0003287   7.0423E+06  1.4725E+05  8.8158E+02
0003288   7.0095E+06  1.7526E+04  5.3518E+04
0003289   7.0076E+06  2.7813E+04  1.6575E+04
0003290   7.0095E+06  5.1221E+04  2.3453E+05
0003291   6.9781E+06 -2.3418E+04  7.1857E+04
0003292   7.0002E+06 -1.2302E+05  1.8396E+05
0003293   6.9479E+06  1.2624E+05  1.2397E+05
0003294   7.0455E+06  1.6431E+05 -1.1418E+05
0003295   7.0005E+06 -1.0286E+04 -8.3427E+04
0003296   6.9273E+06  1.3955E+05  3.2036E+05
0003297   7.0640E+06  3.1471E+05 -3.4366E+05
0003298   6.9484E+06 -4.0262E+04  2.1691E+05
0003299   6.9608E+06 -1.9601E+05 -1.7795E+05
0003300   7.0395E+06 -1.7242E+05  7.9830E+04
0003301   6.9801E+06  7.4674E+04  8.1366E+04
0003302   6.9749E+06 -9.5097E+04  1.6618E+05
0003303   6.9953E+06 -1.0598E+04 -1.4231E+05
0003304   7.0741E+06 -1.3966E+05 -1.2179E+04
0003305   7.0954E+06  3.1468E+04 -9.3041E+04
0003306   7.0814E+06 -9.9526E+04  1.3406E+05
0003307   7.0073E+06 -2.9578E+04 -3.0932E+04
0003308   7.0128E+06  2.4989E+04  7.4793E+04
0003309   7.0787E+06  1.2742E+05 -1.3612E+05
0003310   6.9940E+06 -1.3307E+04  1.0754E+05
0003311   7.1020E+06 -2.2747E+05 -2.5395E+05
0003312   7.0093E+06  1.3743E+04  2.1058E+04
0003313   7.0254E+06  3.3074E+04  1.8485E+04
0003314   6.9579E+06  6.0794E+04  8.0395E+04
0003315   7.0303E+06 -1.8613E+04  2.2229E+04
0003316   7.0417E+06 -1.1454E+05 -1.7871E+04
0003317   7.0032E+06 -1.0341E+05  2.3019E+05
0003318   6.8725E+06 -4.0283E+05  2.1967E+05
0003319   7.0223E+06 -8.8626E+04  1.7485E+05
0003320   7.0455E+06  1.4784E+05  8.4253E+04
0003321   6.9767E+06 -1.7907E+05 -2.0182E+05
0003322   6.9832E+06  2.8252E+04  3.1847E+04
0003323   7.0351E+06 -1.2693E+05  8.9731E+04
0003324   7.0571E+06 -7.4514E+04 -2.3281E+03
0003325   6.9447E+06 -2.7472E+04  2.7147E+04
0003326   7.0232E+06 -1.8820E+05  1.9182E+05
0003327   6.9497E+06  1.1689E+05  1.5033E+05
0003328   6.9987E+06  1.5652E+05 -1.4127E+05
0003329   6.9763E+06 -1.1799E+05 -6.6584E+04
0003330   7.0216E+06  2.0801E+05  1.8167E+04
0003331   7.0064E+06 -4.5741E+05  1.0066E+05
0003332   7.0573E+06 -5.9047E+04  2.3992E+05
0003333   7.0120E+06  5.2503E+04  1.4746E+05
0003334   7.0307E+06 -1.9572E+04  8.2689E+03
0003335   6.9340E+06 -4.3885E+04 -6.4698E+04
0003336   6.9884E+06  3.4437E+04  1.1785E+05
0003337   7.0767E+06  3.6156E+05  3.3460E+05
0003338   7.0294E+06 -9.0876E+03  2.2341E+04
0003339   7.0303E+06 -3.5750E+04  1.6169E+05
0003340   6.9974E+06 -1.6139E+05  1.1239E+05
0003341   7.0205E+06  7.1584E+04  7.8929E+03
0003342   6.9516E+06  4.8490E+04  4.4371E+04
0003343   7.0368E+06 -6.8191E+04 -1.2688E+05
0003344   6.9314E+06  3.9592E+04  1.0022E+05
0003345   7.0654E+06  5.1649E+04  2.7743E+04
0003346   6.9477E+06 -5.7787E+04 -1.9272E+05
0003347   7.0299E+06  2.9069E+03 -2.3948E+04
0003348   6.9866E+06  9.9220E+04 -1.1257E+05
0003349   7.0457E+06 -1.1239E+05 -1.2928E+05
0003350   7.0555E+06 -1.5487E+05  1.2521E+05
0003351   6.8827E+06 -7.7860E+04  7.5892E+04
0003352   7.0245E+06  7.9241E+04  1.1048E+05
0003353   6.9417E+06 -1.0551E+04  7.4463E+04
0003354   7.0075E+06 -3.1728E+04  5.9599E+04
0003355   6.9460E+06  1.6222E+04 -2.3826E+05
0003356   6.9387E+06  4.4103E+04 -9.6935E+04
0003357   7.0163E+06 -1.0339E+05  5.8186E+04
0003358   7.0912E+06 -4.2748E+03  1.4842E+05
0003359   7.0130E+06 -1.6520E+04 -1.7409E+05
0003360   6.9850E+06  2.6396E+05 -1.2494E+05
0003361   7.0843E+06  1.0205E+05 -1.0983E+05
0003362   6.9940E+06  1.1653E+04 -5.5499E+03
0003363   7.0419E+06 -1.5558E+05 -7.4476E+04
0003364   7.0279E+06 -1.3077E+05  2.2264E+04
0003365   6.9636E+06  5.4549E+04  1.6453E+05
0003366   6.9344E+06 -1.0780E+05  5.9138E+04
0003367   6.9527E+06  3.4393E+04  2.9112E+04
0003368   6.9622E+06  1.7026E+05 -3.7446E+04
0003369   6.8972E+06  2.6624E+05  6.9177E+05
0003370   6.9742E+06 -6.0131E+03  2.0765E+05
0003371   7.0526E+06  1.8975E+05  1.7090E+04
0003372   7.0215E+06  2.0896E+04 -9.0682E+04
0003373   7.0490E+06 -4.1546E+04  4.6170E+04
0003374   6.9537E+06 -3.2658E+04  2.3141E+05
0003375   7.0247E+06  1.7230E+04  2.6698E+04
0003376   6.9808E+06 -9.0725E+04  1.0535E+05
0003377   6.9622E+06 -1.2796E+05 -1.7259E+05
0003378   6.9798E+06 -6.1999E+04  1.8619E+04
0003379   6.9606E+06  2.6492E+05  7.2966E+04
0003380   7.0511E+06 -6.3710E+04  1.9620E+05
0003381   6.9784E+06  3.5795E+03 -6.4572E+04
0003382   6.9698E+06 -7.1810E+03  2.0937E+05
0003383   6.9273E+06  6.3396E+04  3.2961E+04
0003384   7.0368E+06  9.6442E+04  6.4624E+04
0003385   7.0580E+06 -6.6245E+04 -1.1624E+05
0003386   7.0175E+06  2.1783E+05  1.7987E+04
0003387   7.0563E+06 -7.1593E+03 -4.6399E+02
0003388   6.9883E+06 -7.0462E+04  7.5062E+04
0003389   7.0671E+06 -2.4918E+05 -7.8224E+04
0003390   7.0028E+06 -2.9317E+05 -5.4597E+04
0003391   7.0347E+06  6.1240E+04 -1.1394E+03
0003392   7.0957E+06 -9.8136E+04 -5.0341E+04
0003393   6.9530E+06  1.1019E+04  1.4541E+04
0003394   7.0647E+06 -4.3514E+04  5.5098E+04
0003395   7.0400E+06  1.1619E+05  8.5002E+04
0003396   6.9608E+06  1.1381E+05  2.5110E+05
0003397   6.9566E+06 -6.6219E+03  1.7060E+05
0003398   6.9762E+06 -1.2200E+05  9.0260E+04
0003399   7.0015E+06 -7.9828E+04  1.6429E+05
0003400   6.9428E+06  1.1205E+05  1.7640E+05
0003401   6.9677E+06  1.4184E+05 -1.0567E+05
0003402   7.0444E+06 -1.4970E+05  1.3077E+05
0003403   7.0656E+06 -1.0137E+05  4.2360E+04
0003404   6.9781E+06  1.8176E+04 -4.6757E+04
0003405   7.0797E+06  9.1681E+04  1.0564E+05
0003406   6.9664E+06 -6.7866E+04 -3.1778E+03
0003407   6.9631E+06 -2.3489E+05  7.6504E+04
0003408   7.0056E+06 -2.4863E+04  1.4316E+05
0003409   7.0081E+06  3.4060E+04  1.1183E+05
0003410   7.0223E+06  3.5334E+04 -9.6844E+04
0003411   6.9730E+06 -1.3576E+04 -4.0626E+04
0003412   7.0656E+06 -1.1404E+05  1.0159E+04
0003413   6.9138E+06  2.5863E+04  2.4392E+05
0003414   7.0740E+06  1.3881E+05 -6.6278E+04
0003415   6.9775E+06  2.8823E+05  3.5136E+05
0003416   6.8198E+06 -4.3139E+05 -3.0659E+05
0003417   7.0088E+06 -1.2267E+05 -8.5074E+04
0003418   6.9601E+06  1.5269E+05 -9.6656E+04
0003419   6.9729E+06  4.6089E+04 -5.1127E+04
0003420   6.9620E+06 -2.9715E+03  1.8027E+05
0003421   7.0122E+06 -5.1113E+04  1.1440E+05
0003422   7.0071E+06 -4.4608E+04 -7.1541E+04
0003423   7.0906E+06 -1.8506E+05 -1.1024E+05
0003424   6.9947E+06 -7.3334E+04 -1.1494E+03
0003425   7.0113E+06 -1.4060E+05  1.1950E+04
0003426   6.9642E+06  5.3203E+04  5.1246E+04
0003427   7.0728E+06  3.9294E+04  9.9928E+04
0003428   7.0222E+06  4.3819E+04  2.2585E+04
0003429   7.0897E+06 -4.0407E+04 -4.3032E+04
0003430   6.9819E+06 -3.0264E+05 -4.5163E+05
0003431   6.9812E+06  6.9382E+04  5.4960E+04
0003432   7.0461E+06  9.6505E+04 -8.2900E+03
0003433   7.0479E+06 -1.6016E+05 -2.9876E+04
0003434   6.9145E+06 -2.1073E+05  2.5353E+05
0003435   7.0601E+06 -6.8395E+04 -7.6111E+04
0003436   7.0086E+06 -3.8032E+03  2.6560E+04
0003437   6.8937E+06 -1.6052E+05  4.6040E+04
0003438   7.0424E+06  8.5014E+04  5.5565E+04
0003439   7.0292E+06 -9.5089E+04  1.0665E+05
0003440   6.9055E+06  9.5350E+03  1.9525E+05
0003441   6.9385E+06  4.4839E+04 -1.7826E+05
0003442   7.0115E+06 -2.2353E+04  8.6864E+03
0003443   6.9267E+06 -1.6994E+05 -9.8779E+04
0003444   7.0034E+06  2.0963E+05  1.8424E+05
0003445   7.0383E+06 -5.9014E+04  6.8297E+04
0003446   7.0736E+06 -8.1706E+03  5.5469E+04
0003447   6.9920E+06  4.9697E+04 -3.4927E+04
0003448   6.9956E+06 -9.4524E+03  7.6682E+04
0003449   6.9492E+06 -1.7247E+05  6.2468E+04
0003450   7.0804E+06  4.9117E+03  8.4293E+03
0003451   7.0852E+06 -7.6314E+04 -1.1756E+05
0003452   6.9858E+06  4.7243E+04 -2.9084E+05
0003453   6.9561E+06  1.3466E+05 -1.2336E+05
0003454   7.0045E+06  9.8306E+04  3.7645E+04
0003455   7.0091E+06  2.9029E+04  3.5648E+04
0003456   7.0444E+06 -1.0935E+05  8.6384E+04
0003457   6.9908E+06 -9.3787E+04 -3.2971E+04
0003458   7.0056E+06 -7.9813E+04  1.0244E+04
0003459   6.9725E+06 -5.6775E+04 -1.0798E+05
0003460   6.9874E+06 -4.3152E+04 -1.6863E+05
0003461   6.9629E+06 -7.5909E+04  2.2184E+05
0003462   7.0491E+06 -9.5355E+03 -4.3858E+04
0003463   7.0176E+06 -8.8381E+04  7.2309E+04
0003464   6.9946E+06  1.2890E+04  7.8430E+04
0003465   7.0382E+06 -9.5526E+04  7.8014E+04
0003466   7.0384E+06 -6.0381E+04  1.2001E+05
0003467   6.9978E+06  1.0704E+04 -5.9778E+04
0003468   7.0221E+06 -6.5486E+04  3.8583E+05
0003469   6.9808E+06 -1.2432E+05  1.7048E+05
0003470   7.0351E+06  9.5426E+04  1.1287E+05
0003471   6.9611E+06  5.1329E+04  5.2098E+04
0003472   6.9608E+06 -1.2289E+05  1.8165E+05
0003473   7.0614E+06 -3.1316E+04 -4.5467E+04
0003474   7.0456E+06  9.3450E+03 -9.0831E+04
0003475   7.0325E+06  9.3834E+04  2.8154E+04
0003476   7.0822E+06 -8.1969E+04  1.2459E+05
0003477   7.1142E+06 -5.1039E+03  6.7923E+04
0003478   6.9914E+06 -1.2079E+04 -8.7389E+04
0003479   6.9865E+06  9.8192E+04 -1.4051E+04
0003480   7.0096E+06  1.1303E+05  2.0822E+05
0003481   6.9702E+06  1.0527E+05 -1.0270E+05
0003482   7.0692E+06 -1.3209E+05 -2.1461E+04
0003483   7.1436E+06  4.9171E+04 -7.9822E+04
0003484   6.9287E+06 -1.8951E+05  7.1894E+04
0003485   7.0118E+06 -1.0795E+05 -1.1818E+05
0003486   6.9392E+06  1.9064E+04  6.3680E+04
0003487   7.0307E+06  7.1892E+04 -1.6771E+04
0003488   7.0371E+06 -1.7174E+05 -6.1818E+04
0003489   6.9933E+06  1.5076E+05 -3.5670E+04
0003490   6.9629E+06 -9.9547E+04 -5.3190E+04
0003491   7.0123E+06  6.4433E+04  2.8595E+03
0003492   7.0176E+06 -3.8631E+04  8.0914E+04
0003493   6.9573E+06  1.7135E+04  1.1608E+05
0003494   6.9925E+06  3.0698E+04 -2.8995E+04
0003495   6.9924E+06 -1.1208E+05 -1.7009E+05
0003496   6.9008E+06 -2.4579E+05  4.9602E+05
0003497   6.9754E+06  7.3565E+04  1.1852E+04
0003498   7.0433E+06 -1.7688E+05  1.4333E+05
0003499   6.9517E+06 -3.0268E+05 -3.1754E+04
0003500   6.9575E+06 -1.6661E+05 -2.0988E+04
0003501   6.9750E+06 -2.6149E+05 -1.5929E+05
0003502   6.9895E+06 -6.0042E+04 -1.6301E+04
0003503   6.9992E+06 -2.4676E+04 -2.1294E+04
0003504   6.9580E+06 -4.7036E+04 -1.1853E+05
0003505   7.0629E+06 -1.5757E+05 -2.4073E+04
0003506   6.9801E+06  9.5613E+04 -6.0465E+03
0003507   6.9829E+06 -5.8827E+04  5.3381E+04
0003508   7.0267E+06  7.2187E+04  2.1195E+04
0003509   7.0700E+06 -8.4216E+04  1.5318E+05
0003510   7.0638E+06 -9.4418E+04 -1.8717E+05
0003511   7.0490E+06 -2.1026E+05  1.8894E+04
0003512   7.1080E+06  2.7461E+04 -1.0638E+05
0003513   6.9603E+06  2.6750E+05  6.2925E+04
0003514   7.0091E+06 -1.0844E+05  8.3037E+03
0003515   7.0165E+06  3.4266E+05 -4.0127E+04
0003516   7.0489E+06 -3.2098E+04  9.9471E+04
0003517   7.0126E+06 -2.1443E+05  1.6507E+05
0003518   7.1010E+06 -3.0748E+04  4.3688E+04
0003519   7.0734E+06 -1.0079E+05 -9.3705E+04
0003520   6.9752E+06 -2.3791E+05  1.5534E+05
0003521   6.9625E+06 -1.8116E+05 -1.5293E+05
0003522   7.0207E+06  1.0888E+05  2.0894E+04
0003523   7.0520E+06  1.7018E+05  3.9167E+04
0003524   7.0085E+06  1.4337E+05  5.1921E+04
0003525   6.9900E+06  1.5341E+05 -9.9708E+04
0003526   6.8960E+06  2.4068E+04  4.6657E+04
0003527   6.9724E+06  1.0767E+04 -1.0019E+05
0003528   7.0818E+06 -6.8447E+04  9.3522E+04
0003529   7.0549E+06 -7.0121E+04  1.0587E+05
0003530   6.9259E+06 -6.8743E+04 -1.5315E+04
0003531   6.9294E+06 -3.2812E+05  1.2064E+05
0003532   6.9787E+06  3.3790E+03  2.8158E+04
0003533   6.9038E+06  7.8246E+04 -9.5953E+04
0003534   7.0201E+06  8.0724E+04  9.6261E+03
0003535   6.9500E+06 -1.2453E+05  2.7400E+04
0003536   7.0393E+06 -1.2782E+05  1.4083E+04
0003537   7.0615E+06  1.1824E+05  1.7212E+05
0003538   7.0185E+06 -3.1216E+03 -1.8481E+05
0003539   6.9993E+06 -2.1109E+04  2.1392E+05
0003540   7.0631E+06  6.9931E+04  5.6594E+04
0003541   7.0607E+06  1.8727E+05 -7.7389E+04
0003542   7.0530E+06 -2.2515E+05  1.0185E+04
0003543   6.9999E+06  2.7861E+02 -9.7462E+04
0003544   7.0192E+06  8.0037E+04 -6.1657E+04
0003545   6.9786E+06  1.4938E+05  3.4942E+04
0003546   7.0013E+06  8.1328E+03  1.4507E+05
0003547   7.0737E+06 -8.0402E+04 -6.8725E+04
0003548   7.0364E+06  4.6138E+04 -4.4051E+04
0003549   6.9808E+06 -4.2988E+04  1.1505E+04
0003550   6.9908E+06 -3.1982E+04 -9.3616E+03
0003551   7.0897E+06 -1.9296E+04 -1.3155E+05
0003552   6.9979E+06 -1.1264E+05  1.1701E+05
0003553   6.9880E+06  7.6141E+04 -6.9867E+04
0003554   7.0264E+06 -5.4615E+04 -3.2487E+04
0003555   7.0510E+06  5.9021E+04 -3.3045E+04
0003556   7.0490E+06  6.7031E+03 -5.3304E+04
0003557   7.0411E+06 -6.5054E+04  6.2835E+02
0003558   6.9659E+06  1.1903E+05 -1.1965E+05
0003559   6.9604E+06  1.2335E+05 -6.5436E+04
0003560   6.9040E+06 -7.3567E+04 -1.7696E+05
0003561   7.0680E+06  4.3703E+04  2.8647E+04
0003562   7.0477E+06 -2.0814E+05  1.7169E+04
0003563   7.0516E+06  1.4654E+05 -6.5635E+04
0003564   6.9783E+06 -3.1521E+05  3.1790E+05
0003565   7.0035E+06  1.0161E+05 -3.2967E+04
0003566   7.0140E+06 -8.1854E+04  4.6968E+04
0003567   7.0175E+06 -4.5892E+04 -5.5401E+04
0003568   7.0115E+06  1.7708E+04 -9.9314E+04
0003569   6.9836E+06 -4.3843E+04  1.3545E+05
0003570   6.9804E+06  1.1505E+05  3.2029E+04
0003571   6.9627E+06  4.0867E+04  2.9073E+04
0003572   6.9892E+06  4.9458E+04  3.7058E+04
0003573   7.0198E+06  6.2441E+04  3.8507E+04
0003574   7.0688E+06 -1.1408E+05  9.4249E+04
0003575   7.0159E+06 -2.0368E+04  4.1571E+04
0003576   6.9975E+06  4.8727E+03  1.3392E+05
0003577   7.0868E+06 -7.1774E+04 -2.3102E+05
0003578   7.0020E+06  1.0978E+05 -6.6871E+04
0003579   6.9879E+06  3.8731E+04 -1.7993E+05
0003580   6.9145E+06 -1.1916E+05  1.2599E+05
0003581   7.0176E+06  5.8365E+04  1.7093E+05
0003582   7.0529E+06  1.0513E+05 -4.4090E+04
0003583   7.1121E+06  3.4282E+05 -1.4721E+05
0003584   7.0341E+06  1.2948E+03 -6.2167E+04
0003585   7.1077E+06  7.0180E+04  1.0081E+05
0003586   7.0348E+06 -5.8157E+04 -1.9849E+05
0003587   6.9908E+06  1.2939E+05  1.9641E+05
0003588   7.0599E+06  3.7519E+04 -1.4440E+05
0003589   7.0123E+06 -1.2899E+04 -3.4088E+04
0003590   7.0487E+06 -1.2689E+05  2.1411E+04
0003591   6.9898E+06 -1.1843E+05 -1.6333E+04
0003592   7.0055E+06 -3.2672E+04  2.3941E+04
0003593   7.0723E+06  3.0195E+04 -4.7918E+04
0003594   6.9530E+06 -1.6367E+05 -7.2174E+03
0003595   6.9836E+06  2.2311E+05  6.2980E+04
0003596   7.0056E+06  1.0784E+05  1.9008E+03
0003597   7.0469E+06 -1.3527E+05 -1.0385E+05
0003598   6.9761E+06 -7.2221E+04 -7.1476E+04
0003599   6.9980E+06  1.8741E+05  1.4494E+05
0003600   7.0319E+06 -1.8776E+05  6.4199E+04
0003601   7.0425E+06  8.5937E+04 -1.2256E+05
0003602   6.8751E+06 -5.8740E+04  1.0949E+04
0003603   6.9843E+06 -1.7940E+05 -1.2957E+05
0003604   7.0270E+06  6.5570E+04  3.0265E+04
0003605   7.0281E+06 -8.6094E+04 -8.3365E+04
0003606   6.9837E+06 -1.3119E+05  2.0542E+04
0003607   6.9596E+06 -2.9959E+04 -3.5609E+04
0003608   6.9554E+06  7.5272E+03 -7.9160E+04
0003609   7.0953E+06 -2.3508E+04  1.8902E+04
0003610   7.0106E+06 -5.8969E+04 -1.2921E+05
0003611   7.0146E+06  9.6018E+04  5.0489E+04
0003612   7.0814E+06  1.5513E+04 -2.7576E+04
0003613   6.9116E+06 -1.1356E+05 -2.1305E+04
0003614   7.0105E+06 -1.5542E+05  4.3637E+04
0003615   7.0453E+06  1.6212E+05  1.6927E+05
0003616   7.0815E+06 -5.8644E+04  1.1064E+05
0003617   6.9858E+06 -3.5423E+04 -3.7520E+04
0003618   7.0166E+06  7.5686E+04  2.3465E+04
0003619   6.9337E+06 -2.6857E+04 -4.9773E+04
0003620   6.9076E+06  5.2281E+04 -8.2492E+04
0003621   7.0678E+06  1.0748E+05  1.2720E+05
0003622   7.0195E+06 -1.1645E+05 -4.0361E+03
0003623   6.9695E+06 -6.9868E+04  6.7394E+04
0003624   6.9575E+06 -9.8808E+04  1.8037E+05
0003625   7.0230E+06 -2.1711E+04 -5.6147E+04
0003626   6.9394E+06 -2.3836E+05 -2.2757E+05
0003627   6.9125E+06  1.1606E+03  1.4262E+05
0003628   6.8953E+06  5.6484E+05  6.0860E+05
0003629   7.0708E+06  1.0145E+05  2.3269E+05
0003630   6.9914E+06  9.5723E+04 -2.5951E+04
0003631   7.0585E+06 -2.1612E+04  6.7484E+04
0003632   6.9951E+06  1.2634E+05 -1.1539E+05
0003633   7.0890E+06 -6.3352E+04 -1.5266E+05
0003634   6.9508E+06 -2.5528E+04 -9.4636E+04
0003635   7.0074E+06  9.1247E+04  1.2379E+04
0003636   7.0607E+06 -2.1411E+04  5.3674E+04
0003637   7.0190E+06 -3.1346E+04 -3.8988E+04
